"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-01","6.9",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","2.2","H,,S","6.1",",,W","-1.6",",,W","   90",",,W","   80",",,W",,,"11.2",",,W","14.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-02","6.2",",,W",,,,,"0.3",",,W,2400","0.0","T,,W","0.0",",,W","3.1","H,,S","6.7",",,W","0.0",",,W","   90",",,W","   70",",,W",,,"10.7",",,W","15.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-03","3.8",",,W",,,,,"17.8",",,W,2400","0.0","T,,W","0.0",",,W","2.7","H,,S","4.4",",,W","1.1",",,W","  100",",,W","   90",",,W",,,"8.9",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-04","3.9",",,W",,,,,"23.9",",,W,2400","0.0",",,W","0.0",",,W","4.8","H,,S","7.8",",,W","2.8",",,W","  190",",,W","  180",",,W",,,"8.1",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-05","4.9",",,W",,,,,"20.8",",,W,2400","51.0",",,W","0.0",",,W","3.9","H,,S","5.0",",,W","0.6",",,W","  230",",,W","  260",",,W",,,"9.4",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-06","4.2",",,W",,,,,"16.5",",,W,2400","130.0",",,W","100.0",",,W","0.6","H,,S","2.8",",,W","-1.0",",,W","  190",",,W","  190",",,W",,,"8.9",",,W","11.6",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-07","3.2",",,W",,,,,"0.3",",,W,2400","0.0",",,W","100.0",",,W","1.7","H,,S","3.3",",,W","-1.0",",,W","   10",",,W","   10",",,W",,,"7.6",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-08","2.9",",,W",,,,,"17.8",",,W,2400","0.0","T,,W","50.0",",,W","2.2","H,,S","4.4",",,W","1.1",",,W","  110",",,W","  120",",,W",,,"5.8",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-09","5.9",",,W",,,,,"41.4",",,W,2400","0.0",",,W","0.0",",,W","6.9","H,,S","13.3",",,W","3.9",",,W","  210",",,W","  220",",,W",,,"13.9",",,W","18.8",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-10","7.7",",,W",,,,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","8.1","H,,S","8.9",",,W","3.9",",,W","  200",",,W","  200",",,W",,,"14.8",",,W","18.8",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-11","3.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","5.1","H,,S","9.4",",,W","3.3",",,W","  190",",,W","  190",",,W",,,"7.2",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-12","2.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","4.9","H,,S","10.6",",,W","1.1",",,W","   20",",,W","   20",",,W",,,"6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-13","3.7",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","5.7","H,,S","13.9",",,W","1.7",",,W","   10",",,W","   20",",,W",,,"8.1",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-14","1.8",",,W",,,,,"5.8",",,W,2400","0.0",",,W","0.0",",,W","7.3","H,,S","14.4",",,W","2.2",",,W","  100",",,W","   90",",,W",,,"4.5",",,W","5.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-15","3.5",",,W",,,,,"41.4",",,W,2400","0.0",",,W","0.0",",,W","9.4","H,,S","12.2",",,W","7.2",",,W","  110",",,W","  120",",,W",,,"6.7",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-16","4.7",",,W",,,,,"12.7",",,W,2400","0.0",",,W","0.0",",,W","10.4","H,,S","11.7",",,W","7.8",",,W","  210",",,W","  220",",,W",,,"7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-17","4.4",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","8.8","H,,S","13.3",",,W","5.6",",,W","   20",",,W","   10",",,W",,,"9.8",",,W","11.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-18","3.7",",,W",,,,,"3.8",",,W,2400","0.0",",,W","0.0",",,W","6.9","H,,S","7.2",",,W","5.6",",,W","   20",",,W","   20",",,W",,,"8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-19","3.8",",,W",,,,,"1.5",",,W,2400","0.0",",,W","0.0",",,W","6.6","H,,S","8.3",",,W","4.4",",,W","  170",",,W","  150",",,W",,,"9.8",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-20","3.0",",,W",,,,,"5.1",",,W,2400","0.0",",,W","0.0",",,W","6.3","H,,S","7.2",",,W","4.4",",,W","   10",",,W","   10",",,W",,,"7.6",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-21","3.3",",,W",,,,,"1.8",",,W,2400","0.0",",,W","0.0",",,W","6.3","H,,S","8.9",",,W","3.9",",,W","   80",",,W","   80",",,W",,,"7.2",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-22","2.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","4.9","H,,S","7.8",",,W","1.7",",,W","   40",",,W","   40",",,W",,,"6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-23","1.7",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","3.4","H,,S","6.7",",,W","1.1",",,W","  250",",,W","  250",",,W",,,"5.4",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-24","1.8",",,W",,,,,"0.0","T,,W,2400","0.0","T,,W","0.0",",,W","3.0","H,,S","8.3",",,W","0.0",",,W","  140",",,W","  130",",,W",,,"4.5",",,W","6.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-25","3.2",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","3.7","H,,S","6.7",",,W","0.0",",,W","  210",",,W","  210",",,W",,,"9.8",",,W","14.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-26","3.3",",,W",,,,,"8.4",",,W,2400","0.0","T,,W","0.0",",,W","3.8","H,,S","5.0",",,W","1.7",",,W","  160",",,W","  160",",,W",,,"7.2",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-27","3.8",",,W",,,,,"4.1",",,W,2400","3.0",",,W","0.0",",,W","3.3","H,,S","5.0",",,W","0.6",",,W","  310",",,W","  300",",,W",,,"9.8",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-02-28","3.9",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","2.7","H,,S","8.3",",,W","0.6",",,W","  200",",,W","  220",",,W",,,"10.3",",,W","14.3",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-01","6.2",",,W",,,,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","6.4","H,,S","9.4",",,W","5.0",",,W","  190",",,W","  200",",,W",,,"11.2",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-02","4.7",",,W",,,,,"2.3",",,W,2400","0.0",",,W","0.0",",,W","6.9","H,,S","8.3",",,W","5.0",",,W","  200",",,W","  190",",,W",,,"9.8",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-03","6.3",",,W",,,,,"9.1",",,W,2400","0.0",",,W","0.0",",,W","8.1","H,,S","10.6",",,W","3.9",",,W","  220",",,W","  220",",,W",,,"10.3",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-04","3.4",",,W",,,,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","4.9","H,,S","7.8",",,W","1.1",",,W","  200",",,W","  200",",,W",,,"9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-05","6.0",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","4.4","H,,S","7.2",",,W","1.1",",,W","  180",",,W","  190",",,W",,,"13.9",",,W","18.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-06","6.0",",,W",,,,,"0.0","T,,W,2400","0.0","T,,W","0.0",",,W","3.3","H,,S","6.1",",,W","1.7",",,W","  210",",,W","  200",",,W",,,"9.8",",,W","13.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-07","3.9",",,W",,,,,"19.1",",,W,2400","0.0","T,,W","0.0",",,W","2.8","H,,S","5.6",",,W","1.7",",,W","  200",",,W","  200",",,W",,,"9.4",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-08","4.8",",,W",,,,,"3.3",",,W,2400","0.0",",,W","0.0",",,W","4.8","H,,S","6.1",",,W","2.8",",,W","  200",",,W","  210",",,W",,,"10.3",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-09","2.7",",,W",,,,,"17.8",",,W,2400","0.0",",,W","0.0",",,W","4.1","H,,S","9.4",",,W","3.9",",,W","  180",",,W","  190",",,W",,,"8.9",",,W","11.2",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-10","5.6",",,W",,,,,"0.8",",,W,2400","0.0",",,W","0.0",",,W","8.7","H,,S","11.1",",,W","6.7",",,W","  210",",,W","  200",",,W",,,"13.4",",,W","17.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-11","4.8",",,W",,,,,"9.4",",,W,2400","0.0",",,W","0.0",",,W","7.2","H,,S","11.7",",,W","4.4",",,W","  220",",,W","  210",",,W",,,"11.6",",,W","15.7",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-12","3.2",",,W",,,,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","9.1","H,,S","11.7",",,W","7.2",",,W","  220",",,W","  210",",,W",,,"7.6",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-13","2.5",",,W",,,,,"16.5",",,W,2400","0.0",",,W","0.0",",,W","9.9","H,,S","11.7",",,W","8.3",",,W","  160",",,W","  130",",,W",,,"5.8",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-14","4.7",",,W",,,,,"9.9",",,W,2400","0.0",",,W","0.0",",,W","11.3","H,,S","13.9",",,W","8.9",",,W","  200",",,W","  190",",,W",,,"10.7",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-15","3.2",",,W",,,,,"20.6",",,W,2400","0.0",",,W","0.0",",,W","10.2","H,,S","10.0",",,W","6.7",",,W","  210",",,W","  200",",,W",,,"9.8",",,W","14.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-16","4.6",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","7.4","H,,S","11.1",",,W","3.9",",,W","  200",",,W","  190",",,W",,,"10.7",",,W","14.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-17","2.2",",,W",,,,,"17.3",",,W,2400","0.0",",,W","0.0",",,W","6.1","H,,S","11.7",",,W","2.8",",,W","  150",",,W","  150",",,W",,,"7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-18","6.1",",,W",,,,,"8.6",",,W,2400","0.0",",,W","0.0",",,W","9.1","H,,S","13.9",",,W","1.7",",,W","  210",",,W","  220",",,W",,,"10.3",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-19","4.3",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","5.4","H,,S","11.7",",,W","1.1",",,W","   10",",,W","   10",",,W",,,"8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-20","5.0",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","7.2","H,,S","12.2",",,W","3.3",",,W","   10",",,W","   20",",,W",,,"8.9",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-21","2.6",",,W",,,,,"5.1",",,W,2400","0.0",",,W","0.0",",,W","9.4","H,,S","13.3",",,W","7.8",",,W","  140",",,W","  130",",,W",,,"5.8",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-22","6.0",",,W",,,,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","10.6","H,,S","13.3",",,W","6.1",",,W","  220",",,W","  210",",,W",,,"11.6",",,W","15.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-23","3.5",",,W",,,,,"6.6",",,W,2400","0.0",",,W","0.0",",,W","7.9","H,,S","14.4",",,W","3.9",",,W","  220",",,W","  220",",,W",,,"7.6",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-24","4.9",",,W",,,,,"6.1",",,W,2400","0.0",",,W","0.0",",,W","9.2","H,,S","12.2",",,W","6.7",",,W","  200",",,W","  200",",,W",,,"10.3",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-25","4.7",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","8.2","H,,S","11.1",",,W","6.1",",,W","  200",",,W","  200",",,W",,,"8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-26","1.7",",,W",,,,,"9.7",",,W,2400","0.0",",,W","0.0",",,W","7.7","H,,S","9.4",",,W","6.1",",,W","  180",",,W","  170",",,W",,,"6.7",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-27","5.4",",,W",,,,,"4.3",",,W,2400","0.0",",,W","0.0",",,W","8.3","H,,S","11.7",",,W","6.7",",,W","  220",",,W","  220",",,W",,,"10.3",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-28","5.0",",,W",,,,,"3.6",",,W,2400","0.0",",,W","0.0",",,W","8.3","H,,S","11.7",",,W","6.7",",,W","  180",",,W","  170",",,W",,,"8.9",",,W","12.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-29","6.1",",,W",,,,,"13.0",",,W,2400","0.0",",,W","0.0",",,W","9.6","H,,S","12.8",",,W","7.2",",,W","  210",",,W","  210",",,W",,,"12.5",",,W","17.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-30","2.9",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","8.3","H,,S","12.2",",,W","6.1",",,W","   40",",,W","   30",",,W",,,"7.2",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-03-31","1.9",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","8.5","H,,S","13.3",",,W","2.8",",,W","  130",",,W","  140",",,W",,,"5.4",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-04-01","3.4",",,W",,,,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","10.2","H,,S","13.3",",,W","7.2",",,W","  210",",,W","  210",",,W",,,"6.7",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-04-02","3.5",",,W",,,,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","9.1","H,,S","12.8",",,W","5.0",",,W","   40",",,W","   50",",,W",,,"9.4",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-04-03","2.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","7.6","H,,S","11.7",",,W","4.4",",,W","  270",",,W",,,,,"7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-04-04","2.3",",,W",,,,,"3.0",",,W,2400","0.0",",,W","0.0",",,W","9.6","H,,S","16.1",",,W","6.1",",,W","  200",",,W","  220",",,W",,,"6.3",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-04-05","3.0",",,W",,,,,"11.7",",,W,2400","0.0",",,W","0.0",",,W","10.4","H,,S","12.2",",,W","8.9",",,W","  160",",,W","  160",",,W",,,"8.1",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-04-06","4.3",",,W",,,,,"6.6",",,W,2400","0.0",",,W","0.0",",,W","10.6","H,,S","15.6",",,W","8.3",",,W","   10",",,W","   10",",,W",,,"8.9",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-04-07","7.2",",,W",,,,,"2.5",",,W,2400","0.0",",,W","0.0",",,W","11.7","H,,S","15.0",",,W","7.8",",,W","  190",",,W","  200",",,W",,,"17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-04-08","5.7",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","8.2","H,,S","11.1",",,W","5.0",",,W","  200",",,W","  190",",,W",,,"9.4",",,W","11.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2017-04-09","2.9",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","7.7","H,,S","13.3",",,W","3.9",",,W","  170",",,W","  170",",,W",,,"10.3",",,W","13.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
